MSA Title,MSA Code,County,ZIP
"Iowa City, IA MSA",C2698,"Washington County, Iowa",52654
"Burlington, IA-IL MicroSA",C1546,"Des Moines County, Iowa",52655
"Fort Madison, IA MicroSA",C2280,"Lee County, Iowa",52656
"Fort Madison, IA MicroSA",C2280,"Lee County, Iowa",52657
"Burlington, IA-IL MicroSA",C1546,"Des Moines County, Iowa",52658
"Fort Madison, IA MicroSA",C2280,"Lee County, Iowa",52658
"Burlington, IA-IL MicroSA",C1546,"Des Moines County, Iowa",52660
"Clinton, IA MicroSA",C1754,"Clinton County, Iowa",52701
"Muscatine, IA MicroSA",C3470,"Muscatine County, Iowa",52720
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52722
"Muscatine, IA MicroSA",C3470,"Muscatine County, Iowa",52726
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52726
"Clinton, IA MicroSA",C1754,"Clinton County, Iowa",52727
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52728
"Clinton, IA MicroSA",C1754,"Clinton County, Iowa",52729
"Clinton, IA MicroSA",C1754,"Clinton County, Iowa",52730
"Clinton, IA MicroSA",C1754,"Clinton County, Iowa",52731
"Clinton, IA MicroSA",C1754,"Clinton County, Iowa",52732
"Iowa City, IA MSA",C2698,"Washington County, Iowa",52738
"Muscatine, IA MicroSA",C3470,"Muscatine County, Iowa",52739
"Clinton, IA MicroSA",C1754,"Clinton County, Iowa",52742
"Clinton, IA MicroSA",C1754,"Clinton County, Iowa",52745
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52745
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52746
"Muscatine, IA MicroSA",C3470,"Muscatine County, Iowa",52747
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52747
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52748
"Muscatine, IA MicroSA",C3470,"Muscatine County, Iowa",52749
"Clinton, IA MicroSA",C1754,"Clinton County, Iowa",52750
"Clinton, IA MicroSA",C1754,"Clinton County, Iowa",52751
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52753
"Muscatine, IA MicroSA",C3470,"Muscatine County, Iowa",52754
"Iowa City, IA MSA",C2698,"Johnson County, Iowa",52755
"Muscatine, IA MicroSA",C3470,"Muscatine County, Iowa",52755
"Clinton, IA MicroSA",C1754,"Clinton County, Iowa",52756
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52756
"Clinton, IA MicroSA",C1754,"Clinton County, Iowa",52757
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52758
"Muscatine, IA MicroSA",C3470,"Muscatine County, Iowa",52759
"Muscatine, IA MicroSA",C3470,"Muscatine County, Iowa",52760
"Muscatine, IA MicroSA",C3470,"Muscatine County, Iowa",52761
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52765
"Clinton, IA MicroSA",C1754,"Clinton County, Iowa",52765
"Muscatine, IA MicroSA",C3470,"Muscatine County, Iowa",52766
"Iowa City, IA MSA",C2698,"Johnson County, Iowa",52766
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52767
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52768
"Muscatine, IA MicroSA",C3470,"Muscatine County, Iowa",52769
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52769
"Clinton, IA MicroSA",C1754,"Clinton County, Iowa",52771
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52773
"Muscatine, IA MicroSA",C3470,"Muscatine County, Iowa",52773
"Clinton, IA MicroSA",C1754,"Clinton County, Iowa",52774
"Muscatine, IA MicroSA",C3470,"Muscatine County, Iowa",52776
"Iowa City, IA MSA",C2698,"Johnson County, Iowa",52776
"Clinton, IA MicroSA",C1754,"Clinton County, Iowa",52777
"Muscatine, IA MicroSA",C3470,"Muscatine County, Iowa",52778
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52801
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52802
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52803
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52804
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52805
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52806
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52807
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52808
"Davenport-Moline-Rock Island, IA-IL MSA",C1934,"Scott County, Iowa",52809
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53001
"Milwaukee-Waukesha, WI MSA",C3334,"Washington County, Wisconsin",53002
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53003
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53004
"Milwaukee-Waukesha, WI MSA",C3334,"Ozaukee County, Wisconsin",53004
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53005
"Fond du Lac, WI MSA",C2254,"Fond du Lac County, Wisconsin",53006
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53006
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53007
"Milwaukee-Waukesha, WI MSA",C3334,"Milwaukee County, Wisconsin",53007
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53008
"Fond du Lac, WI MSA",C2254,"Fond du Lac County, Wisconsin",53010
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53010
"Milwaukee-Waukesha, WI MSA",C3334,"Washington County, Wisconsin",53010
"Fond du Lac, WI MSA",C2254,"Fond du Lac County, Wisconsin",53011
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53011
"Milwaukee-Waukesha, WI MSA",C3334,"Washington County, Wisconsin",53012
"Milwaukee-Waukesha, WI MSA",C3334,"Ozaukee County, Wisconsin",53012
"Milwaukee-Waukesha, WI MSA",C3334,"Ozaukee County, Wisconsin",53013
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53013
"Appleton, WI MSA",C1154,"Calumet County, Wisconsin",53014
"Manitowoc, WI MicroSA",C3182,"Manitowoc County, Wisconsin",53014
"Fond du Lac, WI MSA",C2254,"Fond du Lac County, Wisconsin",53014
"Manitowoc, WI MicroSA",C3182,"Manitowoc County, Wisconsin",53015
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53015
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53016
"Milwaukee-Waukesha, WI MSA",C3334,"Washington County, Wisconsin",53017
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53017
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53018
"Fond du Lac, WI MSA",C2254,"Fond du Lac County, Wisconsin",53019
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53020
"Manitowoc, WI MicroSA",C3182,"Manitowoc County, Wisconsin",53020
"Appleton, WI MSA",C1154,"Calumet County, Wisconsin",53020
"Milwaukee-Waukesha, WI MSA",C3334,"Ozaukee County, Wisconsin",53021
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53021
"Milwaukee-Waukesha, WI MSA",C3334,"Washington County, Wisconsin",53021
"Milwaukee-Waukesha, WI MSA",C3334,"Ozaukee County, Wisconsin",53022
"Milwaukee-Waukesha, WI MSA",C3334,"Washington County, Wisconsin",53022
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53022
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53023
"Fond du Lac, WI MSA",C2254,"Fond du Lac County, Wisconsin",53023
"Milwaukee-Waukesha, WI MSA",C3334,"Ozaukee County, Wisconsin",53024
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53026
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53027
"Milwaukee-Waukesha, WI MSA",C3334,"Washington County, Wisconsin",53027
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53029
"Milwaukee-Waukesha, WI MSA",C3334,"Washington County, Wisconsin",53029
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53031
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53032
"Milwaukee-Waukesha, WI MSA",C3334,"Washington County, Wisconsin",53033
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53034
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53035
"Watertown-Fort Atkinson, WI MicroSA",C4802,"Jefferson County, Wisconsin",53036
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53036
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53036
"Milwaukee-Waukesha, WI MSA",C3334,"Washington County, Wisconsin",53037
"Watertown-Fort Atkinson, WI MicroSA",C4802,"Jefferson County, Wisconsin",53038
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53039
"Milwaukee-Waukesha, WI MSA",C3334,"Washington County, Wisconsin",53040
"Fond du Lac, WI MSA",C2254,"Fond du Lac County, Wisconsin",53040
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53040
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53042
"Appleton, WI MSA",C1154,"Calumet County, Wisconsin",53042
"Manitowoc, WI MicroSA",C3182,"Manitowoc County, Wisconsin",53042
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53044
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53045
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53046
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53047
"Fond du Lac, WI MSA",C2254,"Fond du Lac County, Wisconsin",53048
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53048
"Appleton, WI MSA",C1154,"Calumet County, Wisconsin",53049
"Fond du Lac, WI MSA",C2254,"Fond du Lac County, Wisconsin",53049
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53050
"Milwaukee-Waukesha, WI MSA",C3334,"Washington County, Wisconsin",53051
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53051
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53052
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53056
"Fond du Lac, WI MSA",C2254,"Fond du Lac County, Wisconsin",53057
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53058
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53059
"Milwaukee-Waukesha, WI MSA",C3334,"Washington County, Wisconsin",53060
"Manitowoc, WI MicroSA",C3182,"Manitowoc County, Wisconsin",53061
"Fond du Lac, WI MSA",C2254,"Fond du Lac County, Wisconsin",53061
"Appleton, WI MSA",C1154,"Calumet County, Wisconsin",53061
"Manitowoc, WI MicroSA",C3182,"Manitowoc County, Wisconsin",53063
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53064
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53065
"Fond du Lac, WI MSA",C2254,"Fond du Lac County, Wisconsin",53065
"Watertown-Fort Atkinson, WI MicroSA",C4802,"Jefferson County, Wisconsin",53066
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53066
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53066
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53069
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53070
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53072
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53073
"Milwaukee-Waukesha, WI MSA",C3334,"Ozaukee County, Wisconsin",53074
"Milwaukee-Waukesha, WI MSA",C3334,"Washington County, Wisconsin",53075
"Milwaukee-Waukesha, WI MSA",C3334,"Ozaukee County, Wisconsin",53075
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53075
"Milwaukee-Waukesha, WI MSA",C3334,"Washington County, Wisconsin",53076
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53078
"Appleton, WI MSA",C1154,"Calumet County, Wisconsin",53079
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53079
"Fond du Lac, WI MSA",C2254,"Fond du Lac County, Wisconsin",53079
"Milwaukee-Waukesha, WI MSA",C3334,"Washington County, Wisconsin",53080
"Milwaukee-Waukesha, WI MSA",C3334,"Ozaukee County, Wisconsin",53080
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53081
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53082
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53083
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53085
"Milwaukee-Waukesha, WI MSA",C3334,"Washington County, Wisconsin",53086
"Appleton, WI MSA",C1154,"Calumet County, Wisconsin",53088
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53089
"Milwaukee-Waukesha, WI MSA",C3334,"Ozaukee County, Wisconsin",53090
"Milwaukee-Waukesha, WI MSA",C3334,"Washington County, Wisconsin",53090
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53091
"Milwaukee-Waukesha, WI MSA",C3334,"Washington County, Wisconsin",53091
"Milwaukee-Waukesha, WI MSA",C3334,"Ozaukee County, Wisconsin",53092
"Sheboygan, WI MSA",C4310,"Sheboygan County, Wisconsin",53093
"Watertown-Fort Atkinson, WI MicroSA",C4802,"Jefferson County, Wisconsin",53094
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53094
"Milwaukee-Waukesha, WI MSA",C3334,"Ozaukee County, Wisconsin",53095
"Milwaukee-Waukesha, WI MSA",C3334,"Washington County, Wisconsin",53095
"Milwaukee-Waukesha, WI MSA",C3334,"Ozaukee County, Wisconsin",53097
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53098
"Watertown-Fort Atkinson, WI MicroSA",C4802,"Jefferson County, Wisconsin",53098
"Beaver Dam, WI MicroSA",C1318,"Dodge County, Wisconsin",53099
"Kenosha, WI MSA",C2845,"Kenosha County, Wisconsin",53101
"Kenosha, WI MSA",C2845,"Kenosha County, Wisconsin",53102
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53103
"Kenosha, WI MSA",C2845,"Kenosha County, Wisconsin",53104
"Whitewater-Elkhorn, WI MicroSA",C4858,"Walworth County, Wisconsin",53105
"Racine-Mount Pleasant, WI MSA",C3954,"Racine County, Wisconsin",53105
"Kenosha, WI MSA",C2845,"Kenosha County, Wisconsin",53105
"Racine-Mount Pleasant, WI MSA",C3954,"Racine County, Wisconsin",53108
"Milwaukee-Waukesha, WI MSA",C3334,"Milwaukee County, Wisconsin",53108
"Kenosha, WI MSA",C2845,"Kenosha County, Wisconsin",53109
"Milwaukee-Waukesha, WI MSA",C3334,"Milwaukee County, Wisconsin",53110
"Janesville-Beloit, WI MSA",C2750,"Rock County, Wisconsin",53114
"Whitewater-Elkhorn, WI MicroSA",C4858,"Walworth County, Wisconsin",53114
"Whitewater-Elkhorn, WI MicroSA",C4858,"Walworth County, Wisconsin",53115
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53118
"Watertown-Fort Atkinson, WI MicroSA",C4802,"Jefferson County, Wisconsin",53118
"Whitewater-Elkhorn, WI MicroSA",C4858,"Walworth County, Wisconsin",53119
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53119
"Watertown-Fort Atkinson, WI MicroSA",C4802,"Jefferson County, Wisconsin",53119
"Racine-Mount Pleasant, WI MSA",C3954,"Racine County, Wisconsin",53120
"Whitewater-Elkhorn, WI MicroSA",C4858,"Walworth County, Wisconsin",53120
"Whitewater-Elkhorn, WI MicroSA",C4858,"Walworth County, Wisconsin",53121
"Milwaukee-Waukesha, WI MSA",C3334,"Waukesha County, Wisconsin",53122
"Whitewater-Elkhorn, WI MicroSA",C4858,"Walworth County, Wisconsin",53125
